2025-03-07 00:03:20,471 INFO    MainThread:1622543 [wandb_init.py:_pause_backend():564] pausing backend
2025-03-07 00:03:32,870 INFO    MainThread:1622543 [wandb_init.py:_resume_backend():569] resuming backend
2025-03-07 00:03:32,877 INFO    MainThread:1622543 [wandb_init.py:setup_run_log_directory():647] Logging user logs to /home/abk171/hexai_work/wandb/run-20250307_000332-89eh172x/logs/debug.log
2025-03-07 00:03:32,878 INFO    MainThread:1622543 [wandb_init.py:setup_run_log_directory():648] Logging internal logs to /home/abk171/hexai_work/wandb/run-20250307_000332-89eh172x/logs/debug-internal.log
2025-03-07 00:03:32,878 INFO    MainThread:1622543 [wandb_init.py:init():761] calling init triggers
2025-03-07 00:03:32,878 INFO    MainThread:1622543 [wandb_init.py:init():766] wandb.init called with sweep_config: {}
config: {'epochs': 40, 'in_channels': 1, 'dropout': 0.2, 'decoder_attention_type': 'scse', 'init_lr': 0.005, 'weight_decay': 0.05, 'T_max': 10, 'eta_min': 0.0003, '_wandb': {}}
2025-03-07 00:03:32,878 INFO    MainThread:1622543 [wandb_init.py:init():773] finishing previous run: ahyb031m
2025-03-07 00:03:32,878 INFO    MainThread:1622543 [wandb_run.py:_finish():2112] finishing run abk171-university-of-pittsburgh/unet/ahyb031m
2025-03-07 00:03:32,879 INFO    MainThread:1622543 [jupyter.py:save_history():458] not saving jupyter history
2025-03-07 00:03:32,879 INFO    MainThread:1622543 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-03-07 00:03:32,879 INFO    MainThread:1622543 [wandb_init.py:_jupyter_teardown():581] cleaning up jupyter logic
2025-03-07 00:03:32,879 INFO    MainThread:1622543 [wandb_run.py:_atexit_cleanup():2340] got exitcode: 0
2025-03-07 00:03:32,879 INFO    MainThread:1622543 [wandb_run.py:_restore():2322] restore
2025-03-07 00:03:32,879 INFO    MainThread:1622543 [wandb_run.py:_restore():2328] restore done
2025-03-07 00:03:33,429 INFO    MainThread:1622543 [wandb_run.py:_footer_history_summary_info():3956] rendering history
2025-03-07 00:03:33,430 INFO    MainThread:1622543 [wandb_run.py:_footer_history_summary_info():3988] rendering summary
2025-03-07 00:03:33,433 INFO    MainThread:1622543 [wandb_run.py:_footer_sync_info():3917] logging synced files
